date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:37:36	6607/6607	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2030%20Mar%202023%2003:13:06%20GMT	https://demo.goodlayers.com/hotale/resort2/wp-includes/js/dist/vendor/regenerator-runtime.min.js?ver=0.13.11	D:/Training/Laravel/Matchs_System/Design/Design/WebSite/demo.goodlayers.com/hotale/resort2/wp-includes/js/dist/vendor/regenerator-runtime.min8fa4.js	(from https://demo.goodlayers.com/hotale/resort2/my-account/lost-password/?source=tm&lang)
13:37:36	17823/17823	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2002%20Nov%202022%2003:07:33%20GMT	https://demo.goodlayers.com/hotale/resort2/wp-includes/js/dist/vendor/wp-polyfill.min.js?ver=3.15.0	D:/Training/Laravel/Matchs_System/Design/Design/WebSite/demo.goodlayers.com/hotale/resort2/wp-includes/js/dist/vendor/wp-polyfill.min2c7c.js	(from https://demo.goodlayers.com/hotale/resort2/my-account/lost-password/?source=tm&lang)
13:37:37	4910/4910	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2025%20May%202022%2003:14:44%20GMT	https://demo.goodlayers.com/hotale/resort2/wp-includes/js/dist/hooks.min.js?ver=4169d3cf8e8d95a3d6d5	D:/Training/Laravel/Matchs_System/Design/Design/WebSite/demo.goodlayers.com/hotale/resort2/wp-includes/js/dist/hooks.min6c65.js	(from https://demo.goodlayers.com/hotale/resort2/my-account/lost-password/?source=tm&lang)
13:37:37	10230/10230	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2002%20Nov%202022%2003:07:33%20GMT	https://demo.goodlayers.com/hotale/resort2/wp-includes/js/dist/i18n.min.js?ver=9e794f35a71bb98672ae	D:/Training/Laravel/Matchs_System/Design/Design/WebSite/demo.goodlayers.com/hotale/resort2/wp-includes/js/dist/i18n.mine57b.js	(from https://demo.goodlayers.com/hotale/resort2/my-account/lost-password/?source=tm&lang)
13:37:38	1123/1123	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2022%20Nov%202021%2009:09:45%20GMT	https://demo.goodlayers.com/hotale/resort2/wp-admin/js/password-strength-meter.min.js?ver=6.2	D:/Training/Laravel/Matchs_System/Design/Design/WebSite/demo.goodlayers.com/hotale/resort2/wp-admin/js/password-strength-meter.minae48.js	(from https://demo.goodlayers.com/hotale/resort2/my-account/lost-password/?source=tm&lang)
13:37:38	2020/2020	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2002%20May%202023%2007:37:16%20GMT	https://demo.goodlayers.com/hotale/resort2/wp-content/plugins/woocommerce/assets/js/frontend/password-strength-meter.min.js?ver=7.6.1	D:/Training/Laravel/Matchs_System/Design/Design/WebSite/demo.goodlayers.com/hotale/resort2/wp-content/plugins/woocommerce/assets/js/frontend/password-strength-meter.min56be.js	(from https://demo.goodlayers.com/hotale/resort2/my-account/lost-password/?source=tm&lang)
13:37:38	1834/1834	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2002%20May%202023%2007:37:16%20GMT	https://demo.goodlayers.com/hotale/resort2/wp-content/plugins/woocommerce/assets/js/js-cookie/js.cookie.min.js?ver=2.1.4-wc.7.6.1	D:/Training/Laravel/Matchs_System/Design/Design/WebSite/demo.goodlayers.com/hotale/resort2/wp-content/plugins/woocommerce/assets/js/js-cookie/js.cookie.min44bd.js	(from https://demo.goodlayers.com/hotale/resort2/my-account/lost-password/?source=tm&lang)
13:37:39	2139/2139	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2002%20May%202023%2007:37:16%20GMT	https://demo.goodlayers.com/hotale/resort2/wp-content/plugins/woocommerce/assets/js/frontend/woocommerce.min.js?ver=7.6.1	D:/Training/Laravel/Matchs_System/Design/Design/WebSite/demo.goodlayers.com/hotale/resort2/wp-content/plugins/woocommerce/assets/js/frontend/woocommerce.min56be.js	(from https://demo.goodlayers.com/hotale/resort2/my-account/lost-password/?source=tm&lang)
13:37:39	132/132	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2002%20May%202023%2007:37:16%20GMT	https://demo.goodlayers.com/hotale/resort2/wp-content/plugins/woocommerce/assets/js/frontend/lost-password.min.js?ver=7.6.1	D:/Training/Laravel/Matchs_System/Design/Design/WebSite/demo.goodlayers.com/hotale/resort2/wp-content/plugins/woocommerce/assets/js/frontend/lost-password.min56be.js	(from https://demo.goodlayers.com/hotale/resort2/my-account/lost-password/?source=tm&lang)
13:37:40	2938/2938	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2002%20May%202023%2007:37:16%20GMT	https://demo.goodlayers.com/hotale/resort2/wp-content/plugins/woocommerce/assets/js/frontend/cart-fragments.min.js?ver=7.6.1	D:/Training/Laravel/Matchs_System/Design/Design/WebSite/demo.goodlayers.com/hotale/resort2/wp-content/plugins/woocommerce/assets/js/frontend/cart-fragments.min56be.js	(from https://demo.goodlayers.com/hotale/resort2/my-account/lost-password/?source=tm&lang)
13:37:40	151662/151662	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2004%20Apr%202023%2009:40:19%20GMT	https://demo.goodlayers.com/hotale/resort2/wp-content/plugins/woocommerce-paypal-payments/modules/ppcp-button/assets/js/button.js?ver=2.0.4	D:/Training/Laravel/Matchs_System/Design/Design/WebSite/demo.goodlayers.com/hotale/resort2/wp-content/plugins/woocommerce-paypal-payments/modules/ppcp-button/assets/js/button1c12.js	(from https://demo.goodlayers.com/hotale/resort2/my-account/lost-password/?source=tm&lang)
13:37:41	13188/13188	---MCZ	200	added ('OK')	application/javascript	date:Sun,%2009%20Apr%202023%2004:37:36%20GMT	https://demo.goodlayers.com/hotale/resort2/wp-content/plugins/wp-google-map-plugin/assets/js/vendor/webfont/webfont.js?ver=6.2	D:/Training/Laravel/Matchs_System/Design/Design/WebSite/demo.goodlayers.com/hotale/resort2/wp-content/plugins/wp-google-map-plugin/assets/js/vendor/webfont/webfontae48.js	(from https://demo.goodlayers.com/hotale/resort2/my-account/lost-password/?source=tm&lang)
13:37:42	25235/25235	---MCZ	200	added ('OK')	application/javascript	date:Sun,%2009%20Apr%202023%2004:37:36%20GMT	https://demo.goodlayers.com/hotale/resort2/wp-content/plugins/wp-google-map-plugin/assets/js/vendor/jscrollpane/jscrollpane.js?ver=6.2	D:/Training/Laravel/Matchs_System/Design/Design/WebSite/demo.goodlayers.com/hotale/resort2/wp-content/plugins/wp-google-map-plugin/assets/js/vendor/jscrollpane/jscrollpaneae48.js	(from https://demo.goodlayers.com/hotale/resort2/my-account/lost-password/?source=tm&lang)
13:37:42	8180/8180	---MCZ	200	added ('OK')	application/javascript	date:Sun,%2009%20Apr%202023%2004:37:36%20GMT	https://demo.goodlayers.com/hotale/resort2/wp-content/plugins/wp-google-map-plugin/assets/js/vendor/accordion/accordion.js?ver=6.2	D:/Training/Laravel/Matchs_System/Design/Design/WebSite/demo.goodlayers.com/hotale/resort2/wp-content/plugins/wp-google-map-plugin/assets/js/vendor/accordion/accordionae48.js	(from https://demo.goodlayers.com/hotale/resort2/my-account/lost-password/?source=tm&lang)
13:37:43	53315/53315	---MCZ	200	added ('OK')	application/javascript	date:Sun,%2009%20Apr%202023%2004:37:36%20GMT	https://demo.goodlayers.com/hotale/resort2/wp-content/plugins/wp-google-map-plugin/assets/js/vendor/markerclustererplus/markerclustererplus.js?ver=6.2	D:/Training/Laravel/Matchs_System/Design/Design/WebSite/demo.goodlayers.com/hotale/resort2/wp-content/plugins/wp-google-map-plugin/assets/js/vendor/markerclustererplus/markerclustererplusae48.js	(from https://demo.goodlayers.com/hotale/resort2/my-account/lost-password/?source=tm&lang)
13:37:43	64805/64805	---MCZ	200	added ('OK')	application/javascript	date:Sun,%2009%20Apr%202023%2004:37:36%20GMT	https://demo.goodlayers.com/hotale/resort2/wp-content/plugins/wp-google-map-plugin/assets/js/maps.js?ver=6.2	D:/Training/Laravel/Matchs_System/Design/Design/WebSite/demo.goodlayers.com/hotale/resort2/wp-content/plugins/wp-google-map-plugin/assets/js/mapsae48.js	(from https://demo.goodlayers.com/hotale/resort2/my-account/lost-password/?source=tm&lang)
13:37:44	5629/5629	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2022%20Nov%202021%2009:09:44%20GMT	https://demo.goodlayers.com/hotale/resort2/wp-includes/js/imagesloaded.min.js?ver=4.1.4	D:/Training/Laravel/Matchs_System/Design/Design/WebSite/demo.goodlayers.com/hotale/resort2/wp-includes/js/imagesloaded.mineda1.js	(from https://demo.goodlayers.com/hotale/resort2/my-account/lost-password/?source=tm&lang)
13:37:44	24138/24138	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2022%20Nov%202021%2009:09:44%20GMT	https://demo.goodlayers.com/hotale/resort2/wp-includes/js/masonry.min.js?ver=4.2.2	D:/Training/Laravel/Matchs_System/Design/Design/WebSite/demo.goodlayers.com/hotale/resort2/wp-includes/js/masonry.min3a05.js	(from https://demo.goodlayers.com/hotale/resort2/my-account/lost-password/?source=tm&lang)
13:37:45	1819/1819	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2022%20Nov%202021%2009:09:44%20GMT	https://demo.goodlayers.com/hotale/resort2/wp-includes/js/jquery/jquery.masonry.min.js?ver=3.1.2b	D:/Training/Laravel/Matchs_System/Design/Design/WebSite/demo.goodlayers.com/hotale/resort2/wp-includes/js/jquery/jquery.masonry.minef70.js	(from https://demo.goodlayers.com/hotale/resort2/my-account/lost-password/?source=tm&lang)
13:37:45	14214/14214	---MCZ	200	added ('OK')	application/javascript	date:Sun,%2009%20Apr%202023%2004:37:36%20GMT	https://demo.goodlayers.com/hotale/resort2/wp-content/plugins/wp-google-map-plugin/assets/js/frontend.js?ver=6.2	D:/Training/Laravel/Matchs_System/Design/Design/WebSite/demo.goodlayers.com/hotale/resort2/wp-content/plugins/wp-google-map-plugin/assets/js/frontendae48.js	(from https://demo.goodlayers.com/hotale/resort2/my-account/lost-password/?source=tm&lang)
13:37:46	27524/27524	---MCZ	200	added ('OK')	application/javascript	date:Sun,%2009%20Apr%202023%2004:37:36%20GMT	https://demo.goodlayers.com/hotale/resort2/wp-content/plugins/wp-google-map-plugin/assets/js/vendor/infobox/infobox.js?ver=6.2	D:/Training/Laravel/Matchs_System/Design/Design/WebSite/demo.goodlayers.com/hotale/resort2/wp-content/plugins/wp-google-map-plugin/assets/js/vendor/infobox/infoboxae48.js	(from https://demo.goodlayers.com/hotale/resort2/my-account/lost-password/?source=tm&lang)
13:37:46	76204/76204	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2017%20Apr%202023%2008:42:02%20GMT	https://demo.goodlayers.com/hotale/resort2/wp-content/plugins/tourmaster/room/tourmaster-room.js?ver=6.2	D:/Training/Laravel/Matchs_System/Design/Design/WebSite/demo.goodlayers.com/hotale/resort2/wp-content/plugins/tourmaster/room/tourmaster-roomae48.js	(from https://demo.goodlayers.com/hotale/resort2/my-account/lost-password/?source=tm&lang)
13:37:47	16099/16099	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2017%20Apr%202023%2008:41:58%20GMT	https://demo.goodlayers.com/hotale/resort2/wp-content/themes/hotale/js/jquery.mmenu.js?ver=1.0.0	D:/Training/Laravel/Matchs_System/Design/Design/WebSite/demo.goodlayers.com/hotale/resort2/wp-content/themes/hotale/js/jquery.mmenu8a54.js	(from https://demo.goodlayers.com/hotale/resort2/my-account/lost-password/?source=tm&lang)
13:37:47	4448/4448	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2017%20Apr%202023%2008:41:58%20GMT	https://demo.goodlayers.com/hotale/resort2/wp-content/themes/hotale/js/jquery.superfish.js?ver=1.0.0	D:/Training/Laravel/Matchs_System/Design/Design/WebSite/demo.goodlayers.com/hotale/resort2/wp-content/themes/hotale/js/jquery.superfish8a54.js	(from https://demo.goodlayers.com/hotale/resort2/my-account/lost-password/?source=tm&lang)
13:37:49	41140/41140	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2017%20Apr%202023%2008:41:58%20GMT	https://demo.goodlayers.com/hotale/resort2/wp-content/themes/hotale/js/script-core.js?ver=1.0.0	D:/Training/Laravel/Matchs_System/Design/Design/WebSite/demo.goodlayers.com/hotale/resort2/wp-content/themes/hotale/js/script-core8a54.js	(from https://demo.goodlayers.com/hotale/resort2/my-account/lost-password/?source=tm&lang)
13:37:50	1604/1604	---MCZ	200	added ('OK')	application/json	date:Thu,%2011%20May%202023%2010:37:49%20GMT	https://demo.goodlayers.com/hotale/resort2/wp-json/wp/v2/pages/15418	D:/Training/Laravel/Matchs_System/Design/Design/WebSite/demo.goodlayers.com/hotale/resort2/wp-json/wp/v2/pages/15418.json	(from https://demo.goodlayers.com/hotale/resort2/register/)
13:37:51	2465/2465	---MCZ	200	added ('OK')	application/json	date:Thu,%2011%20May%202023%2010:37:50%20GMT	https://demo.goodlayers.com/hotale/resort2/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.goodlayers.com%2Fhotale%2Fresort2%2Fregister%2F	D:/Training/Laravel/Matchs_System/Design/Design/WebSite/demo.goodlayers.com/hotale/resort2/wp-json/oembed/1.0/embedc190.json	(from https://demo.goodlayers.com/hotale/resort2/register/)
13:37:52	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20May%202023%2010:37:50%20GMT	https://demo.goodlayers.com/hotale/resort2/?p=15418	D:/Training/Laravel/Matchs_System/Design/Design/WebSite/demo.goodlayers.com/hotale/resort2/index6e10.html	(from https://demo.goodlayers.com/hotale/resort2/register/)
13:37:53	2527/2527	---MCZ	200	added ('OK')	text/xml	date:Thu,%2011%20May%202023%2010:37:52%20GMT	https://demo.goodlayers.com/hotale/resort2/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.goodlayers.com%2Fhotale%2Fresort2%2Fregister%2F&format=xml	D:/Training/Laravel/Matchs_System/Design/Design/WebSite/demo.goodlayers.com/hotale/resort2/wp-json/oembed/1.0/embedd161	(from https://demo.goodlayers.com/hotale/resort2/register/)
13:37:54	1013055/1013055	---M-Z	200	added ('OK')	application/javascript	etag:%221683015620%22	https://a6e8z9v6.stackpathcdn.com/hotale/resort2/wp-content/cache/min/6/8390af7da7a926d7ae27fce9b4be9ce9.js	D:/Training/Laravel/Matchs_System/Design/Design/WebSite/a6e8z9v6.stackpathcdn.com/hotale/resort2/wp-content/cache/min/6/8390af7da7a926d7ae27fce9b4be9ce9.js	(from https://demo.goodlayers.com/hotale/resort2/register/)
13:37:55	161841/161841	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20May%202023%2010:37:53%20GMT	https://demo.goodlayers.com/hotale/resort2/register/?currency=chf	D:/Training/Laravel/Matchs_System/Design/Design/WebSite/demo.goodlayers.com/hotale/resort2/register/index4236.html	(from https://demo.goodlayers.com/hotale/resort2/register/)
13:37:56	161841/161841	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20May%202023%2010:37:53%20GMT	https://demo.goodlayers.com/hotale/resort2/register/?currency=eur	D:/Training/Laravel/Matchs_System/Design/Design/WebSite/demo.goodlayers.com/hotale/resort2/register/index5e60.html	(from https://demo.goodlayers.com/hotale/resort2/register/)
13:37:56	1595/1595	---MCZ	200	added ('OK')	application/json	date:Thu,%2011%20May%202023%2010:37:54%20GMT	https://demo.goodlayers.com/hotale/resort2/wp-json/wp/v2/pages/15417	D:/Training/Laravel/Matchs_System/Design/Design/WebSite/demo.goodlayers.com/hotale/resort2/wp-json/wp/v2/pages/15417.json	(from https://demo.goodlayers.com/hotale/resort2/login/)
13:37:57	2450/2450	---MCZ	200	added ('OK')	application/json	date:Thu,%2011%20May%202023%2010:37:56%20GMT	https://demo.goodlayers.com/hotale/resort2/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.goodlayers.com%2Fhotale%2Fresort2%2Flogin%2F	D:/Training/Laravel/Matchs_System/Design/Design/WebSite/demo.goodlayers.com/hotale/resort2/wp-json/oembed/1.0/embeddb92.json	(from https://demo.goodlayers.com/hotale/resort2/login/)
13:37:57	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20May%202023%2010:37:56%20GMT	https://demo.goodlayers.com/hotale/resort2/?p=15417	D:/Training/Laravel/Matchs_System/Design/Design/WebSite/demo.goodlayers.com/hotale/resort2/index72ee.html	(from https://demo.goodlayers.com/hotale/resort2/login/)
13:37:59	2512/2512	---MCZ	200	added ('OK')	text/xml	date:Thu,%2011%20May%202023%2010:37:57%20GMT	https://demo.goodlayers.com/hotale/resort2/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.goodlayers.com%2Fhotale%2Fresort2%2Flogin%2F&format=xml	D:/Training/Laravel/Matchs_System/Design/Design/WebSite/demo.goodlayers.com/hotale/resort2/wp-json/oembed/1.0/embed5546	(from https://demo.goodlayers.com/hotale/resort2/login/)
13:38:01	143786/143786	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20May%202023%2010:37:59%20GMT	https://demo.goodlayers.com/hotale/resort2/login/?currency=chf	D:/Training/Laravel/Matchs_System/Design/Design/WebSite/demo.goodlayers.com/hotale/resort2/login/index4236.html	(from https://demo.goodlayers.com/hotale/resort2/login/)
13:38:01	143786/143786	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20May%202023%2010:37:59%20GMT	https://demo.goodlayers.com/hotale/resort2/login/?currency=eur	D:/Training/Laravel/Matchs_System/Design/Design/WebSite/demo.goodlayers.com/hotale/resort2/login/index5e60.html	(from https://demo.goodlayers.com/hotale/resort2/login/)
13:38:01	1604/1604	---MCZ	200	added ('OK')	application/json	date:Thu,%2011%20May%202023%2010:38:00%20GMT	https://demo.goodlayers.com/hotale/resort2/wp-json/wp/v2/pages/15427	D:/Training/Laravel/Matchs_System/Design/Design/WebSite/demo.goodlayers.com/hotale/resort2/wp-json/wp/v2/pages/15427.json	(from https://demo.goodlayers.com/hotale/resort2/about-us/)
13:38:02	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2011%20May%202023%2010:38:00%20GMT	https://demo.goodlayers.com/hotale/resort2/user/	D:/Training/Laravel/Matchs_System/Design/Design/WebSite/demo.goodlayers.com/hotale/resort2/user/index.html	(from https://demo.goodlayers.com/hotale/resort2/login/)
13:38:03	2465/2465	---MCZ	200	added ('OK')	application/json	date:Thu,%2011%20May%202023%2010:38:02%20GMT	https://demo.goodlayers.com/hotale/resort2/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.goodlayers.com%2Fhotale%2Fresort2%2Fabout-us%2F	D:/Training/Laravel/Matchs_System/Design/Design/WebSite/demo.goodlayers.com/hotale/resort2/wp-json/oembed/1.0/embed063b.json	(from https://demo.goodlayers.com/hotale/resort2/about-us/)
13:38:03	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20May%202023%2010:38:02%20GMT	https://demo.goodlayers.com/hotale/resort2/?p=15427	D:/Training/Laravel/Matchs_System/Design/Design/WebSite/demo.goodlayers.com/hotale/resort2/indexc410.html	(from https://demo.goodlayers.com/hotale/resort2/about-us/)
13:38:04	2527/2527	---MCZ	200	added ('OK')	text/xml	date:Thu,%2011%20May%202023%2010:38:03%20GMT	https://demo.goodlayers.com/hotale/resort2/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.goodlayers.com%2Fhotale%2Fresort2%2Fabout-us%2F&format=xml	D:/Training/Laravel/Matchs_System/Design/Design/WebSite/demo.goodlayers.com/hotale/resort2/wp-json/oembed/1.0/embed2953	(from https://demo.goodlayers.com/hotale/resort2/about-us/)
13:38:08	3996/3996	---M--	200	added ('OK')	image/png	etag:%221652638471%22	https://a6e8z9v6.stackpathcdn.com/hotale/resort2/wp-content/uploads/sites/6/2021/12/white-bg.png	D:/Training/Laravel/Matchs_System/Design/Design/WebSite/a6e8z9v6.stackpathcdn.com/hotale/resort2/wp-content/uploads/sites/6/2021/12/white-bg.png	(from https://demo.goodlayers.com/hotale/resort2/about-us/)
13:38:08	81970/81970	---M--	200	added ('OK')	image/jpeg	etag:%221652638470%22	https://a6e8z9v6.stackpathcdn.com/hotale/resort2/wp-content/uploads/sites/6/2021/12/grey-color.jpg	D:/Training/Laravel/Matchs_System/Design/Design/WebSite/a6e8z9v6.stackpathcdn.com/hotale/resort2/wp-content/uploads/sites/6/2021/12/grey-color.jpg	(from https://demo.goodlayers.com/hotale/resort2/about-us/)
13:38:09	54424/54424	---M--	200	added ('OK')	image/jpeg	etag:%221652638469%22	https://a6e8z9v6.stackpathcdn.com/hotale/resort2/wp-content/uploads/sites/6/2021/11/chef-cook.jpg	D:/Training/Laravel/Matchs_System/Design/Design/WebSite/a6e8z9v6.stackpathcdn.com/hotale/resort2/wp-content/uploads/sites/6/2021/11/chef-cook.jpg	(from https://demo.goodlayers.com/hotale/resort2/about-us/)
13:38:09	62977/62977	---M--	200	added ('OK')	image/jpeg	etag:%221652638469%22	https://a6e8z9v6.stackpathcdn.com/hotale/resort2/wp-content/uploads/sites/6/2021/11/bar.jpg	D:/Training/Laravel/Matchs_System/Design/Design/WebSite/a6e8z9v6.stackpathcdn.com/hotale/resort2/wp-content/uploads/sites/6/2021/11/bar.jpg	(from https://demo.goodlayers.com/hotale/resort2/about-us/)
13:38:09	96041/96041	---M--	200	added ('OK')	image/jpeg	etag:%221652638469%22	https://a6e8z9v6.stackpathcdn.com/hotale/resort2/wp-content/uploads/sites/6/2021/11/spa.jpg	D:/Training/Laravel/Matchs_System/Design/Design/WebSite/a6e8z9v6.stackpathcdn.com/hotale/resort2/wp-content/uploads/sites/6/2021/11/spa.jpg	(from https://demo.goodlayers.com/hotale/resort2/about-us/)
13:38:10	285776/285776	---M--	200	added ('OK')	image/jpeg	etag:%221652638472%22	https://a6e8z9v6.stackpathcdn.com/hotale/resort2/wp-content/uploads/sites/6/2022/01/shutterstock_783346942.jpg	D:/Training/Laravel/Matchs_System/Design/Design/WebSite/a6e8z9v6.stackpathcdn.com/hotale/resort2/wp-content/uploads/sites/6/2022/01/shutterstock_783346942.jpg	(from https://demo.goodlayers.com/hotale/resort2/about-us/)
13:38:11	170265/170265	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20May%202023%2010:38:09%20GMT	https://demo.goodlayers.com/hotale/resort2/about-us/?currency=eur	D:/Training/Laravel/Matchs_System/Design/Design/WebSite/demo.goodlayers.com/hotale/resort2/about-us/index5e60.html	(from https://demo.goodlayers.com/hotale/resort2/about-us/)
13:38:12	170265/170265	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20May%202023%2010:38:10%20GMT	https://demo.goodlayers.com/hotale/resort2/about-us/?currency=chf	D:/Training/Laravel/Matchs_System/Design/Design/WebSite/demo.goodlayers.com/hotale/resort2/about-us/index4236.html	(from https://demo.goodlayers.com/hotale/resort2/about-us/)
13:38:12	1610/1610	---MCZ	200	added ('OK')	application/json	date:Thu,%2011%20May%202023%2010:38:11%20GMT	https://demo.goodlayers.com/hotale/resort2/wp-json/wp/v2/pages/15435	D:/Training/Laravel/Matchs_System/Design/Design/WebSite/demo.goodlayers.com/hotale/resort2/wp-json/wp/v2/pages/15435.json	(from https://demo.goodlayers.com/hotale/resort2/about-us-2/)
13:38:13	2475/2475	---MCZ	200	added ('OK')	application/json	date:Thu,%2011%20May%202023%2010:38:12%20GMT	https://demo.goodlayers.com/hotale/resort2/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.goodlayers.com%2Fhotale%2Fresort2%2Fabout-us-2%2F	D:/Training/Laravel/Matchs_System/Design/Design/WebSite/demo.goodlayers.com/hotale/resort2/wp-json/oembed/1.0/embeddad2.json	(from https://demo.goodlayers.com/hotale/resort2/about-us-2/)
13:38:13	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20May%202023%2010:38:12%20GMT	https://demo.goodlayers.com/hotale/resort2/?p=15435	D:/Training/Laravel/Matchs_System/Design/Design/WebSite/demo.goodlayers.com/hotale/resort2/indexba9c.html	(from https://demo.goodlayers.com/hotale/resort2/about-us-2/)
13:38:14	2537/2537	---MCZ	200	added ('OK')	text/xml	date:Thu,%2011%20May%202023%2010:38:13%20GMT	https://demo.goodlayers.com/hotale/resort2/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.goodlayers.com%2Fhotale%2Fresort2%2Fabout-us-2%2F&format=xml	D:/Training/Laravel/Matchs_System/Design/Design/WebSite/demo.goodlayers.com/hotale/resort2/wp-json/oembed/1.0/embedc342	(from https://demo.goodlayers.com/hotale/resort2/about-us-2/)
13:38:14	1963/1963	---M--	200	added ('OK')	image/png	etag:%221652638471%22	https://a6e8z9v6.stackpathcdn.com/hotale/resort2/wp-content/uploads/sites/6/2022/01/about-2-icon-1.png	D:/Training/Laravel/Matchs_System/Design/Design/WebSite/a6e8z9v6.stackpathcdn.com/hotale/resort2/wp-content/uploads/sites/6/2022/01/about-2-icon-1.png	(from https://demo.goodlayers.com/hotale/resort2/about-us-2/)
13:38:15	1316/1316	---M--	200	added ('OK')	image/png	etag:%221652638471%22	https://a6e8z9v6.stackpathcdn.com/hotale/resort2/wp-content/uploads/sites/6/2022/01/about-2-icon-2.png	D:/Training/Laravel/Matchs_System/Design/Design/WebSite/a6e8z9v6.stackpathcdn.com/hotale/resort2/wp-content/uploads/sites/6/2022/01/about-2-icon-2.png	(from https://demo.goodlayers.com/hotale/resort2/about-us-2/)
13:38:15	1816/1816	---M--	200	added ('OK')	image/png	etag:%221652638471%22	https://a6e8z9v6.stackpathcdn.com/hotale/resort2/wp-content/uploads/sites/6/2022/01/about-2-icon-3.png	D:/Training/Laravel/Matchs_System/Design/Design/WebSite/a6e8z9v6.stackpathcdn.com/hotale/resort2/wp-content/uploads/sites/6/2022/01/about-2-icon-3.png	(from https://demo.goodlayers.com/hotale/resort2/about-us-2/)
13:38:15	2524/2524	---M--	200	added ('OK')	image/png	etag:%221652638471%22	https://a6e8z9v6.stackpathcdn.com/hotale/resort2/wp-content/uploads/sites/6/2022/01/about-2-icon-4.png	D:/Training/Laravel/Matchs_System/Design/Design/WebSite/a6e8z9v6.stackpathcdn.com/hotale/resort2/wp-content/uploads/sites/6/2022/01/about-2-icon-4.png	(from https://demo.goodlayers.com/hotale/resort2/about-us-2/)
13:38:15	1692/1692	---M--	200	added ('OK')	image/png	etag:%221652638471%22	https://a6e8z9v6.stackpathcdn.com/hotale/resort2/wp-content/uploads/sites/6/2022/01/about-2-icon-5.png	D:/Training/Laravel/Matchs_System/Design/Design/WebSite/a6e8z9v6.stackpathcdn.com/hotale/resort2/wp-content/uploads/sites/6/2022/01/about-2-icon-5.png	(from https://demo.goodlayers.com/hotale/resort2/about-us-2/)
13:38:16	178575/178575	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20May%202023%2010:38:14%20GMT	https://demo.goodlayers.com/hotale/resort2/about-us-2/?currency=chf	D:/Training/Laravel/Matchs_System/Design/Design/WebSite/demo.goodlayers.com/hotale/resort2/about-us-2/index4236.html	(from https://demo.goodlayers.com/hotale/resort2/about-us-2/)
13:38:16	178575/178575	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20May%202023%2010:38:15%20GMT	https://demo.goodlayers.com/hotale/resort2/about-us-2/?currency=eur	D:/Training/Laravel/Matchs_System/Design/Design/WebSite/demo.goodlayers.com/hotale/resort2/about-us-2/index5e60.html	(from https://demo.goodlayers.com/hotale/resort2/about-us-2/)
